id_incident,date,description,priorité
INC00000902,2020-01-17,Plusieurs agences rencontrent une situation de indisponibilité totale sur le logiciel CRM-X. Cela engendre une perturbation des services métiers.,Critique
INC00000903,2024-05-27,Un seul utilisateur rencontrent une situation de dysfonctionnement mineur sur le logiciel SAB. Cela engendre une perturbation des services métiers.,Faible
INC00000904,2021-08-12,Le siège rencontrent une situation de bug visuel sur le logiciel ERP-Paris. Cela engendre une perturbation des services métiers.,Moyenne
INC00000905,2023-10-19,Le service informatique rencontrent une situation de bug visuel sur le logiciel RAPT. Cela engendre une perturbation des services métiers.,Faible
INC00000906,2023-08-25,Un seul utilisateur rencontrent une situation de latence sur le logiciel DOCUBASE. Cela engendre une perturbation des services métiers.,Faible
INC00000907,2024-08-15,Le siège rencontrent une situation de panne critique sur le logiciel CFT.,Élevée
INC00000908,2024-06-19,Le service informatique rencontrent une situation de erreur mineure sur le logiciel AUTOSYS. Cela engendre une perturbation des services métiers.,Très faible
INC00000909,2020-08-29,Tous les utilisateurs rencontrent une situation de attaque sur le logiciel SAB. Cela engendre une perturbation des services métiers.,Élevée
INC00000910,2024-08-11,Le service informatique rencontrent une situation de panne critique sur le logiciel CLICKER. Cela engendre une perturbation des services métiers.,Moyenne
INC00000911,2024-03-23,Une agence régionale rencontrent une situation de latence sur le logiciel ERM-X. Cela engendre une perturbation des services métiers.,Faible
INC00000912,2024-11-13,Le siège rencontrent une situation de latence sur le logiciel SBS.,Moyenne
INC00000913,2021-11-01,Une agence régionale rencontrent une situation de bug visuel sur le logiciel RAPT.,Faible
INC00000914,2020-09-05,Le siège rencontrent une situation de bug visuel sur le logiciel SERVICENOW.,Moyenne
INC00000915,2024-11-18,Le siège rencontrent une situation de perte de données sur le logiciel CFT. Cela engendre une perturbation des services métiers.,Critique
INC00000916,2020-08-22,Une agence régionale rencontrent une situation de dysfonctionnement mineur sur le logiciel ERM-X. Cela engendre une perturbation des services métiers.,Très faible
INC00000917,2023-01-17,Un seul utilisateur rencontrent une situation de panne critique sur le logiciel NOVAFLOW. Cela engendre une perturbation des services métiers.,Moyenne
INC00000918,2023-10-17,Plusieurs agences rencontrent une situation de indisponibilité totale sur le logiciel RAPT. Cela engendre une perturbation des services métiers.,Critique
INC00000919,2020-03-06,Un seul utilisateur rencontrent une situation de erreur mineure sur le logiciel CRM-X. Cela engendre une perturbation des services métiers.,Faible
INC00000920,2020-06-29,Le service informatique rencontrent une situation de panne critique sur le logiciel CLICKER.,Moyenne
INC00000921,2020-05-15,Un seul utilisateur rencontrent une situation de bug visuel sur le logiciel MOBIAPP. Cela engendre une perturbation des services métiers.,Faible
INC00000922,2023-03-08,Un seul utilisateur rencontrent une situation de dysfonctionnement mineur sur le logiciel DOCUBASE. Cela engendre une perturbation des services métiers.,Faible
INC00000923,2021-03-20,Plusieurs agences rencontrent une situation de crash complet sur le logiciel NOVAFLOW. Cela engendre une perturbation des services métiers.,Critique
INC00000924,2020-08-06,Tous les utilisateurs rencontrent une situation de latence sur le logiciel RAPT. Cela engendre une perturbation des services métiers.,Moyenne
INC00000925,2022-09-06,Un seul utilisateur rencontrent une situation de bug visuel sur le logiciel GPI.,Très faible
INC00000926,2022-05-01,Plusieurs agences rencontrent une situation de indisponibilité totale sur le logiciel GPI.,Élevée
INC00000927,2024-01-18,Le siège rencontrent une situation de attaque sur le logiciel CLICKER. Cela engendre une perturbation des services métiers.,Élevée
INC00000928,2020-07-22,Plusieurs agences rencontrent une situation de latence sur le logiciel SERVICEITECH.,Moyenne
INC00000929,2020-09-09,Un seul utilisateur rencontrent une situation de erreur mineure sur le logiciel SAB.,Faible
INC00000930,2021-11-18,Une agence régionale rencontrent une situation de panne critique sur le logiciel E-BANKING.,Moyenne
INC00000931,2024-03-16,Une agence régionale rencontrent une situation de panne critique sur le logiciel CLICKER. Cela engendre une perturbation des services métiers.,Moyenne
INC00000932,2024-04-23,Le service informatique rencontrent une situation de dysfonctionnement mineur sur le logiciel ERP-Paris.,Très faible
INC00000933,2021-10-21,Un seul utilisateur rencontrent une situation de erreur mineure sur le logiciel AUTOSYS. Cela engendre une perturbation des services métiers.,Faible
INC00000934,2021-01-25,Un seul utilisateur rencontrent une situation de dysfonctionnement mineur sur le logiciel MOBIAPP. Cela engendre une perturbation des services métiers.,Faible
INC00000935,2024-12-23,Tous les utilisateurs rencontrent une situation de bug visuel sur le logiciel I-CASH. Cela engendre une perturbation des services métiers.,Moyenne
INC00000936,2021-06-26,Tous les utilisateurs rencontrent une situation de perte de données sur le logiciel CFT. Cela engendre une perturbation des services métiers.,Critique
INC00000937,2024-06-11,Le service informatique rencontrent une situation de latence sur le logiciel I-CASH. Cela engendre une perturbation des services métiers.,Très faible
INC00000938,2023-10-15,Un seul utilisateur rencontrent une situation de latence sur le logiciel MOBIAPP.,Très faible
INC00000939,2021-03-27,Tous les utilisateurs rencontrent une situation de bug visuel sur le logiciel SAB. Cela engendre une perturbation des services métiers.,Moyenne
INC00000940,2024-06-20,Le service informatique rencontrent une situation de bug visuel sur le logiciel MOBIAPP.,Faible
INC00000941,2021-01-04,Le service informatique rencontrent une situation de bug visuel sur le logiciel I-CASH.,Faible
INC00000942,2024-02-14,Plusieurs agences rencontrent une situation de panne critique sur le logiciel ERP-Paris. Cela engendre une perturbation des services métiers.,Critique
INC00000943,2024-06-26,Tous les utilisateurs rencontrent une situation de attaque sur le logiciel SBS. Cela engendre une perturbation des services métiers.,Critique
INC00000944,2023-10-03,Une agence régionale rencontrent une situation de erreur mineure sur le logiciel E-BANKING.,Très faible
INC00000945,2021-08-29,Le service informatique rencontrent une situation de bug visuel sur le logiciel AUTOSYS. Cela engendre une perturbation des services métiers.,Très faible
INC00000946,2021-05-07,Le siège rencontrent une situation de intrusion sur le logiciel MOBIAPP. Cela engendre une perturbation des services métiers.,Critique
INC00000947,2024-03-05,Un seul utilisateur rencontrent une situation de latence sur le logiciel E-BANKING.,Faible
INC00000948,2021-01-10,Le service informatique rencontrent une situation de erreur mineure sur le logiciel ERP-Paris.,Faible
INC00000949,2020-12-09,Plusieurs agences rencontrent une situation de attaque sur le logiciel SAB. Cela engendre une perturbation des services métiers.,Critique
INC00000950,2023-06-01,Tous les utilisateurs rencontrent une situation de intrusion sur le logiciel E-BANKING. Cela engendre une perturbation des services métiers.,Élevée
INC00000951,2023-02-02,Un seul utilisateur rencontrent une situation de latence sur le logiciel CRM-X. Cela engendre une perturbation des services métiers.,Faible
INC00000952,2021-10-21,Le siège rencontrent une situation de perte de données sur le logiciel CLICKER.,Critique
INC00000953,2022-05-23,Plusieurs agences rencontrent une situation de indisponibilité totale sur le logiciel ERP-Paris.,Critique
INC00000954,2021-02-17,Une agence régionale rencontrent une situation de erreur mineure sur le logiciel DBS.,Très faible
INC00000955,2023-07-22,Le service informatique rencontrent une situation de erreur mineure sur le logiciel NOVAFLOW. Cela engendre une perturbation des services métiers.,Faible
INC00000956,2020-06-27,Plusieurs agences rencontrent une situation de latence sur le logiciel CRM-X. Cela engendre une perturbation des services métiers.,Moyenne
INC00000957,2022-09-24,Le service informatique rencontrent une situation de dysfonctionnement mineur sur le logiciel SERVICEITECH. Cela engendre une perturbation des services métiers.,Très faible
INC00000958,2024-04-08,Un seul utilisateur rencontrent une situation de difficultés de connexion sur le logiciel SERVICEITECH.,Faible
INC00000959,2023-02-18,Une agence régionale rencontrent une situation de latence sur le logiciel CRM-X. Cela engendre une perturbation des services métiers.,Faible
INC00000960,2021-09-06,Le siège rencontrent une situation de panne critique sur le logiciel CLICKER. Cela engendre une perturbation des services métiers.,Critique
INC00000961,2023-12-07,Le service informatique rencontrent une situation de bug visuel sur le logiciel ERP-Paris. Cela engendre une perturbation des services métiers.,Faible
INC00000962,2020-02-19,Le siège rencontrent une situation de intrusion sur le logiciel DBS.,Critique
INC00000963,2020-05-12,Le siège rencontrent une situation de crash complet sur le logiciel CRM-X.,Critique
INC00000964,2024-09-20,Un seul utilisateur rencontrent une situation de dysfonctionnement mineur sur le logiciel NOVAFLOW.,Faible
INC00000965,2022-09-04,Une agence régionale rencontrent une situation de erreur mineure sur le logiciel E-BANKING.,Faible
INC00000966,2023-02-04,Une agence régionale rencontrent une situation de latence sur le logiciel DOCUBASE.,Faible
INC00000967,2023-01-08,Tous les utilisateurs rencontrent une situation de panne critique sur le logiciel AUTOSYS.,Critique
INC00000968,2020-09-24,Plusieurs agences rencontrent une situation de crash complet sur le logiciel SERVICEITECH. Cela engendre une perturbation des services métiers.,Critique
INC00000969,2020-08-20,Tous les utilisateurs rencontrent une situation de panne critique sur le logiciel NOVAFLOW.,Critique
INC00000970,2023-12-02,Plusieurs agences rencontrent une situation de indisponibilité totale sur le logiciel ERM-X. Cela engendre une perturbation des services métiers.,Critique
INC00000971,2023-12-06,Plusieurs agences rencontrent une situation de intrusion sur le logiciel SERVICENOW.,Élevée
INC00000972,2022-10-03,Le siège rencontrent une situation de attaque sur le logiciel MOBIAPP.,Critique
INC00000973,2021-03-17,Une agence régionale rencontrent une situation de panne critique sur le logiciel SAB.,Moyenne
INC00000974,2020-10-04,Le service informatique rencontrent une situation de erreur mineure sur le logiciel I-CASH. Cela engendre une perturbation des services métiers.,Faible
INC00000975,2021-07-15,Un seul utilisateur rencontrent une situation de latence sur le logiciel MOBIAPP. Cela engendre une perturbation des services métiers.,Très faible
INC00000976,2020-05-05,Le siège rencontrent une situation de indisponibilité totale sur le logiciel DOCUBASE.,Critique
INC00000977,2021-08-13,Plusieurs agences rencontrent une situation de intrusion sur le logiciel CRM-X.,Élevée
INC00000978,2021-06-15,Un seul utilisateur rencontrent une situation de dysfonctionnement mineur sur le logiciel CLICKER. Cela engendre une perturbation des services métiers.,Faible
INC00000979,2023-06-15,Plusieurs agences rencontrent une situation de indisponibilité totale sur le logiciel RAPT. Cela engendre une perturbation des services métiers.,Critique
INC00000980,2023-07-04,Tous les utilisateurs rencontrent une situation de bug visuel sur le logiciel RAPT. Cela engendre une perturbation des services métiers.,Moyenne
INC00000981,2023-04-23,Le siège rencontrent une situation de perte de données sur le logiciel DBS. Cela engendre une perturbation des services métiers.,Élevée
INC00000982,2022-02-03,Plusieurs agences rencontrent une situation de perte de données sur le logiciel GPI. Cela engendre une perturbation des services métiers.,Critique
INC00000983,2020-12-21,Le service informatique rencontrent une situation de dysfonctionnement mineur sur le logiciel I-CASH.,Faible
INC00000984,2022-04-06,Tous les utilisateurs rencontrent une situation de panne critique sur le logiciel CFT. Cela engendre une perturbation des services métiers.,Critique
INC00000985,2022-01-01,Plusieurs agences rencontrent une situation de indisponibilité totale sur le logiciel E-BANKING.,Critique
INC00000986,2021-01-19,Un seul utilisateur rencontrent une situation de panne critique sur le logiciel AUTOSYS. Cela engendre une perturbation des services métiers.,Moyenne
INC00000987,2021-08-23,Un seul utilisateur rencontrent une situation de bug visuel sur le logiciel ERP-Paris. Cela engendre une perturbation des services métiers.,Faible
INC00000988,2022-08-26,Tous les utilisateurs rencontrent une situation de panne critique sur le logiciel MOBIAPP.,Critique
INC00000989,2022-10-29,Le service informatique rencontrent une situation de erreur mineure sur le logiciel DBS. Cela engendre une perturbation des services métiers.,Très faible
INC00000990,2021-11-30,Plusieurs agences rencontrent une situation de intrusion sur le logiciel ERP-Paris.,Critique
INC00000991,2021-03-27,Une agence régionale rencontrent une situation de panne critique sur le logiciel I-CASH. Cela engendre une perturbation des services métiers.,Moyenne
INC00000992,2020-07-03,Le service informatique rencontrent une situation de erreur mineure sur le logiciel AUTOSYS.,Faible
INC00000993,2023-02-28,Le siège rencontrent une situation de panne critique sur le logiciel CLICKER. Cela engendre une perturbation des services métiers.,Critique
INC00000994,2020-04-18,Une agence régionale rencontrent une situation de panne critique sur le logiciel NOVAFLOW. Cela engendre une perturbation des services métiers.,Moyenne
INC00000995,2021-07-06,Une agence régionale rencontrent une situation de erreur mineure sur le logiciel SERVICEITECH. Cela engendre une perturbation des services métiers.,Faible
INC00000996,2021-01-29,Le siège rencontrent une situation de latence sur le logiciel CLICKER.,Moyenne
INC00000997,2020-07-15,Une agence régionale rencontrent une situation de latence sur le logiciel CFT.,Faible
INC00000998,2021-02-16,Un seul utilisateur rencontrent une situation de panne critique sur le logiciel GPI.,Moyenne
INC00000999,2022-01-14,Tous les utilisateurs rencontrent une situation de panne critique sur le logiciel CLICKER. Cela engendre une perturbation des services métiers.,Critique
INC00001000,2022-05-09,Plusieurs agences rencontrent une situation de indisponibilité totale sur le logiciel I-CASH.,Élevée
